match_event_id,location_x,location_y,remaining_min,power_of_shot,remaining_sec,distance_of_shot,area_of_shot,shot_basics,range_of_shot,shot_id_number,type_of_shot,type_of_combined_shot,lat,lng,date
254,-0.06967176846162106,-1.0979114102604683,1,4.0,37,20.0,0,0,4,1110,0.21656894161404308,4,0.08311084364806862,0.6345686780709577,6732
452,-0.06967176846162106,-1.0979114102604683,1,4.0,4,20.0,0,0,4,1111,1.2498315117403955,3,0.08311084364806862,0.6345686780709577,6732
463,-0.0009776075486898122,1.1439224326381165,0,4.0,6,38.0,0,4,0,1112,1.1637262975631995,3,0.08311084364806862,0.6345686780709577,6732
484,-1.3814322357714195,1.5703582179720867,3,3.0,39,46.0,1,5,4,1113,0.38877936996843515,3,0.08311084364806862,0.6345686780709577,6732
486,-0.06967176846162106,-1.0979114102604683,3,3.0,33,20.0,0,0,4,1114,-2.366587483701838,3,0.08311084364806862,0.6345686780709577,6732
509,1.2699984960249815,-0.6836595045074689,2,3.0,2,34.0,0,4,2,1115,0.21656894161404308,3,0.08311084364806862,0.6345686780709577,6732
514,-0.06967176846162106,-1.0979114102604683,1,3.0,31,20.0,0,0,4,1116,0.21656894161404308,4,0.08311084364806862,0.6345686780709577,6732
536,-0.06967176846162106,-1.0979114102604683,0,3.0,4,33.44888431,0,0,4,1117,-2.366587483701838,3,0.08311084364806862,0.6345686780709577,6732
141,1.483973607713814,-1.0979114102604683,9,2.0,37,36.0,5,4,0,1119,2.110883653512356,3,-0.04971848607331965,0.567488536595934,6731
180,-0.06967176846162106,0.012368174086644788,5,3.0,44,20.0,0,0,4,1120,0.21656894161404308,1,-0.04971848607331965,0.567488536595934,6731
195,-0.21852402007124358,2.1673683174396445,4,2.0,1,46.0,0,5,1,1121,-0.12785191509474106,3,-0.04971848607331965,0.567488536595934,6731
198,-1.4744648930274338,0.035189390769794715,3,2.0,37,37.0,2,4,0,1122,0.4748845841456312,3,-0.04971848607331965,0.567488536595934,6731
220,-0.06967176846162106,-1.0979114102604683,2,2.0,10,20.0,0,0,4,1123,0.21656894161404308,4,-0.04971848607331965,0.567488536595934,6731
253,1.3537278875553942,0.10829266825561813,10,3.0,55,38.0,5,4,4,1124,-1.849956198638662,3,-0.04971848607331965,0.567488536595934,6731
258,-1.4744648930274338,-0.0379138867160287,9,3.0,31,37.0,2,4,0,1125,0.9054106550316113,3,-0.04971848607331965,0.567488536595934,6731
279,-0.33946647450406187,0.2423153436462944,7,3.0,51,31.0,0,1,2,1126,0.21656894161404308,3,-0.04971848607331965,0.567488536595934,6731
290,1.3537278875553942,-1.049175891936586,5,3.0,49,35.0,5,4,2,1127,0.21656894161404308,3,-0.04971848607331965,0.567488536595934,6731
296,-0.06967176846162106,-1.0979114102604683,5,3.0,20,20.0,0,0,4,1128,-2.366587483701838,3,-0.04971848607331965,0.567488536595934,6731
344,1.4281540133602055,-0.2937753579164107,0,3.0,36,37.0,5,4,0,1129,1.6803575826263757,3,-0.04971848607331965,0.567488536595934,6731
421,1.7072519851282477,1.0586352755713226,4,4.0,39,46.0,4,5,1,1130,-0.2139571292719371,3,-0.04971848607331965,0.567488536595934,6731
24,-0.06967176846162106,-1.0979114102604683,8,1.0,54,20.0,0,0,4,1132,0.21656894161404308,1,-1.0288293957816466,0.25002965582144243,6729
102,-1.5116779559298392,-0.5252690699548515,2,1.0,41,36.0,2,4,0,1134,0.21656894161404308,3,-1.0288293957816466,0.25002965582144243,6729
137,0.8048352097449112,1.0830030347332638,10,2.0,56,40.0,4,4,4,1136,0.21656894161404308,3,-1.0288293957816466,0.25002965582144243,6729
157,-1.1209407954545803,0.012368174086644788,9,2.0,10,38.0,1,4,0,1137,0.21656894161404308,3,-1.0288293957816466,0.25002965582144243,6729
275,-0.9255722152169507,0.961164238923558,0,2.0,2,39.0,1,4,0,1140,0.21656894161404308,3,-1.0288293957816466,0.25002965582144243,6729
359,0.33036865773923946,-0.40343027414514576,5,3.0,40,27.0,0,1,4,1143,-0.38616755762632915,3,-1.0288293957816466,0.25002965582144243,6729
362,-1.3814322357714195,-0.2450398395925284,5,3.0,9,35.0,2,4,2,1144,0.21656894161404308,3,-1.0288293957816466,0.25002965582144243,6729
472,0.4699176436232606,-0.7811305411552334,6,4.0,37,26.0,0,1,4,1145,1.938673225157964,3,-1.0288293957816466,0.25002965582144243,6729
530,-1.4558583615762308,0.42507353736085296,1,4.0,39,39.0,1,4,0,1146,-2.366587483701838,3,-1.0288293957816466,0.25002965582144243,6729
540,-0.06967176846162106,-1.0979114102604683,0,4.0,28,20.0,0,0,4,1147,0.21656894161404308,4,-1.0288293957816466,0.25002965582144243,6729
15,0.014057623068791611,-0.963888734869792,10,1.0,38,21.0,0,0,4,1148,0.6470950125000232,3,0.025424833606849252,-0.047768037609526394,6727
51,1.1769658387689674,0.4738090556847352,6,1.0,12,38.0,4,4,0,1149,0.21656894161404308,3,0.025424833606849252,-0.047768037609526394,6727
53,1.3072115589273872,0.08392490909367699,5,1.0,47,37.0,5,4,0,1150,0.7332002266772193,3,0.025424833606849252,-0.047768037609526394,6727
135,0.13500007750160992,-1.049175891936586,9,3.0,41,22.0,0,0,4,1153,0.21656894161404308,4,0.025424833606849252,-0.047768037609526394,6727
201,0.40479478354405074,-0.6105562270216455,4,2.0,28,26.0,0,1,4,1154,0.21656894161404308,3,0.025424833606849252,-0.047768037609526394,6727
243,-1.9861445079355111,0.010821631607853575,0,2.0,30,42.0,2,4,0,1156,0.9915158692088074,3,0.025424833606849252,-0.047768037609526394,6727
256,-0.7302036349793211,0.4738090556847352,11,3.0,33,34.0,0,1,2,1158,0.9915158692088074,3,0.025424833606849252,-0.047768037609526394,6727
258,0.014057623068791611,-0.9151532165459098,5,3.0,14,21.0,0,0,4,1159,0.21656894161404308,4,0.025424833606849252,-0.047768037609526394,6727
270,-0.5906546490952999,-0.7567627819932923,9,3.0,32,26.0,0,1,4,1160,0.21656894161404308,3,0.025424833606849252,-0.047768037609526394,6727
289,-0.9441787466681534,-0.9151532165459098,7,3.0,50,29.0,2,4,2,1161,-2.280482269524642,3,0.025424833606849252,-0.047768037609526394,6727
307,1.232785433122576,-0.963888734869792,5,3.0,20,33.44888431,5,4,2,1162,1.2498315117403955,3,0.025424833606849252,-0.047768037609526394,6727
324,-0.06036850273601965,2.4232297886400267,3,3.0,55,48.0,0,5,1,1163,0.21656894161404308,3,0.025424833606849252,-0.047768037609526394,6727
335,-0.06036850273601965,-0.6836595045074689,2,3.0,55,23.0,0,0,4,1164,0.9915158692088074,3,0.025424833606849252,-0.047768037609526394,6727
371,-1.5768008160090492,-1.049175891936586,11,4.0,46,36.0,2,4,0,1166,0.21656894161404308,3,0.025424833606849252,-0.047768037609526394,6727
406,0.014057623068791611,-1.0979114102604683,7,4.0,34,20.0,0,0,4,1168,0.21656894161404308,4,0.025424833606849252,-0.047768037609526394,6727
420,-0.5162285232904886,0.010821631607853575,6,4.0,0,30.0,0,1,2,1169,0.21656894161404308,3,0.025424833606849252,-0.047768037609526394,6727
425,-0.9441787466681534,-1.1466469285843506,4,4.0,49,29.0,2,4,2,1170,2.0247784393351598,3,0.025424833606849252,-0.047768037609526394,6727
441,-0.6743840406257126,0.961164238923558,4,4.0,18,38.0,1,4,0,1171,1.3359367259175916,3,0.025424833606849252,-0.047768037609526394,6727
452,0.014057623068791611,-1.049175891936586,3,4.0,4,20.0,0,0,4,1173,-1.6777457702842697,3,0.025424833606849252,-0.047768037609526394,6727
482,2.1352022085059126,-1.049175891936586,0,4.0,2,43.0,5,6,1,1175,-2.280482269524642,3,0.025424833606849252,-0.047768037609526394,6727
15,-0.06967176846162106,-1.0979114102604683,10,1.0,28,20.0,0,0,4,1176,0.21656894161404308,4,-1.5294319106096945,-0.6383982333569179,6725
52,0.5071307065256663,1.5459904588101454,5,1.0,15,42.0,0,4,0,1177,-1.4194301277526815,3,-1.5294319106096945,-0.6383982333569179,6725
162,-0.04176197128481683,0.5712800923324998,6,3.0,2,33.0,0,1,2,1179,0.21656894161404308,3,-1.5294319106096945,-0.6383982333569179,6725
193,-1.8652020535026927,0.035189390769794715,2,2.0,39,41.0,2,4,0,1181,0.21656894161404308,3,-1.5294319106096945,-0.6383982333569179,6725
195,-1.9489314450331054,0.012368174086644788,2,2.0,11,40.0,2,4,0,1182,0.21656894161404308,3,-1.5294319106096945,-0.6383982333569179,6725
242,-0.2836468801504534,0.4372574169418235,11,3.0,5,32.0,0,1,2,1183,0.21656894161404308,3,-1.5294319106096945,-0.6383982333569179,6725
248,-0.04176197128481683,-0.2937753579164107,10,3.0,28,26.0,0,1,4,1184,1.5942523684491796,3,-1.5294319106096945,-0.6383982333569179,6725
278,1.2886050274761844,-0.8664176982220274,8,3.0,5,34.0,5,4,2,1185,0.21656894161404308,3,-1.5294319106096945,-0.6383982333569179,6725
336,0.6466796924096873,-1.049175891936586,3,3.0,4,27.0,0,1,4,1186,0.21656894161404308,3,-1.5294319106096945,-0.6383982333569179,6725
361,-0.33946647450406187,-0.5009013107929103,0,3.0,33,25.0,0,1,4,1187,0.38877936996843515,3,-1.5294319106096945,-0.6383982333569179,6725
364,-0.06967176846162106,-1.0979114102604683,0,3.0,3,20.0,0,0,4,1188,0.21656894161404308,4,-1.5294319106096945,-0.6383982333569179,6725
376,1.2886050274761844,0.012368174086644788,11,4.0,14,35.0,5,4,2,1189,0.38877936996843515,3,-1.5294319106096945,-0.6383982333569179,6725
402,-0.06967176846162106,-1.0979114102604683,8,4.0,14,20.0,0,0,4,1190,0.21656894161404308,4,-1.5294319106096945,-0.6383982333569179,6725
469,0.09778701459920429,-0.5861884678597044,2,4.0,16,24.0,0,1,4,1191,0.9054106550316113,3,-1.5294319106096945,-0.6383982333569179,6725
6,-1.5116779559298392,-0.6836595045074689,11,1.0,28,35.0,2,4,2,1192,0.21656894161404308,3,-0.10165341990174996,-1.0934563414339427,6717
29,-0.9255722152169507,0.8271415635328817,8,1.0,15,38.0,1,4,0,1193,0.21656894161404308,3,-0.10165341990174996,-1.0934563414339427,6717
46,-1.84659552205149,-0.12320104378282269,6,1.0,32,40.0,2,4,0,1194,-2.194377055347446,3,-0.10165341990174996,-1.0934563414339427,6717
71,-0.06967176846162106,-1.0979114102604683,3,1.0,53,20.0,0,0,4,1195,0.6470950125000232,3,-0.10165341990174996,-1.0934563414339427,6717
83,-0.2371305515224464,1.3754161446765574,2,1.0,46,40.0,0,4,0,1196,1.5942523684491796,3,-0.10165341990174996,-1.0934563414339427,6717
151,-0.004548908382411203,-0.7323950228313512,5,2.0,36,23.0,0,0,4,1197,0.6470950125000232,3,-0.10165341990174996,-1.0934563414339427,6717
155,0.13500007750160992,-0.12320104378282269,5,2.0,19,28.0,0,4,2,1198,0.21656894161404308,3,-0.10165341990174996,-1.0934563414339427,6717
160,-0.18131095716883794,0.13266042741755926,4,2.0,39,30.0,0,1,2,1199,0.21656894161404308,3,-0.10165341990174996,-1.0934563414339427,6717
254,1.4095474819090028,0.5469123331705587,2,3.0,16,40.0,0,4,0,1201,0.21656894161404308,3,-0.10165341990174996,-1.0934563414339427,6717
199,-0.004548908382411203,1.984610123725086,1,2.0,17,45.0,0,5,1,1203,0.21656894161404308,3,-0.10165341990174996,-1.0934563414339427,6717
228,-1.6512269418138603,-1.1222791694224095,10,3.0,36,37.0,2,4,0,1204,0.21656894161404308,3,-0.10165341990174996,-1.0934563414339427,6717
252,-1.4558583615762308,-1.0979114102604683,7,3.0,23,34.0,2,4,2,1205,1.6803575826263757,3,-0.10165341990174996,-1.0934563414339427,6717
255,1.8002846423842618,0.705302767723176,6,3.0,44,44.0,0,5,1,1206,0.21656894161404308,3,-0.10165341990174996,-1.0934563414339427,6717
266,1.0002037899825407,1.1682901918000577,5,3.0,12,41.0,4,4,0,1207,0.21656894161404308,3,-0.10165341990174996,-1.0934563414339427,6717
278,-1.9303249135819027,-1.0126242531936742,3,3.0,57,40.0,2,4,0,1208,1.5081471542719835,3,-0.10165341990174996,-1.0934563414339427,6717
254,-0.06967176846162106,-1.0979114102604683,2,3.0,8,20.0,0,4,4,1210,0.21656894161404308,4,-0.10165341990174996,-1.0934563414339427,6717
327,1.3537278875553942,0.7540382860470584,11,4.0,36,41.0,0,4,0,1211,0.30267415579123913,3,-0.10165341990174996,-1.0934563414339427,6717
348,-0.004548908382411203,1.497254940486263,9,4.0,23,41.0,0,4,0,1212,0.9054106550316113,3,-0.10165341990174996,-1.0934563414339427,6717
350,-0.2371305515224464,-1.0126242531936742,9,3.0,21,21.0,0,0,4,1213,0.6470950125000232,3,-0.10165341990174996,-1.0934563414339427,6717
379,-0.4604089289368802,1.4485194221623807,6,4.0,43,41.0,0,4,0,1214,-0.8166936285123093,3,-0.10165341990174996,-1.0934563414339427,6717
391,1.6049160621466323,0.33978638029405894,5,4.0,11,41.0,5,4,0,1215,0.8193054408544154,3,-0.10165341990174996,-1.0934563414339427,6717
425,-1.6512269418138603,-0.6836595045074689,1,4.0,28,37.0,2,4,0,1216,-1.9360614128158578,3,-0.10165341990174996,-1.0934563414339427,6717
433,-1.4558583615762308,1.6312776158769395,0,4.0,28,46.0,1,5,1,1217,0.21656894161404308,3,-0.10165341990174996,-1.0934563414339427,6717
457,0.6652862238608901,1.984610123725086,0,4.0,3,46.0,0,5,1,1218,0.21656894161404308,3,-0.10165341990174996,-1.0934563414339427,6717
462,1.6793421879514434,0.01623304778804228,0,4.0,0,33.46621832975848,4,5,1,1219,-1.7638509844614658,3,-0.10165341990174996,-1.0934563414339427,6717
12,-1.204670186984993,1.0098997572474402,10,1.0,39,41.0,1,4,0,1220,0.21656894161404308,3,1.8430667440595818,-2.1053063510406185,6714
99,-1.84659552205149,0.012368174086644788,0,1.0,28,39.0,2,4,0,1221,-1.7638509844614658,3,1.8430667440595818,-2.1053063510406185,6714
101,-0.47901546038808296,0.01623304778804228,0,1.0,0,58.0,0,4,1,1222,0.21656894161404308,3,1.8430667440595818,-2.1053063510406185,6714
127,-0.023155439833614018,-0.9395209757078509,8,2.0,39,21.0,0,0,4,1223,-1.6777457702842697,3,1.8430667440595818,-2.1053063510406185,6714
157,1.0188103214337436,0.5469123331705587,5,2.0,27,37.0,0,4,0,1224,-0.12785191509474106,3,1.8430667440595818,-2.1053063510406185,6714
186,1.1583593073177647,1.0830030347332638,2,2.0,25,42.0,4,4,0,1225,0.21656894161404308,3,1.8430667440595818,-2.1053063510406185,6714
254,1.4095474819090028,-0.6105562270216455,2,2.0,4,36.0,5,4,0,1226,0.21656894161404308,3,1.8430667440595818,-2.1053063510406185,6714
279,-1.595407347460252,0.42507353736085296,2,3.0,9,40.0,1,4,0,1230,-0.30006234344913313,3,1.8430667440595818,-2.1053063510406185,6714
285,-0.07897503418722246,-0.7811305411552334,1,3.0,30,22.0,0,0,4,1231,0.21656894161404308,4,1.8430667440595818,-2.1053063510406185,6714
362,0.03266415451999443,1.9602423645631448,7,4.0,50,45.0,0,5,1,1232,-1.3333249135754857,3,1.8430667440595818,-2.1053063510406185,6714
379,1.530489936341821,-0.37906251498320465,6,4.0,19,38.0,5,4,0,1233,0.21656894161404308,3,1.8430667440595818,-2.1053063510406185,6714
254,-0.5348350547416915,-0.7811305411552334,4,4.0,51,25.0,0,1,4,1234,-2.194377055347446,3,1.8430667440595818,-2.1053063510406185,6714
420,-0.07897503418722246,-0.45216579246902805,3,4.0,45,25.0,0,1,4,1235,-2.5387979120562303,3,1.8430667440595818,-2.1053063510406185,6714
21,-0.0009776075486898122,0.8880609614377346,10,1.0,10,39.0,4,4,0,1236,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6713
41,-0.06967176846162106,-1.0979114102604683,7,1.0,55,20.0,0,0,4,1238,1.938673225157964,3,0.5614983849498524,0.7734933492541374,6713
92,1.2513919645737788,0.012368174086644788,3,1.0,8,47.0,4,5,1,1239,-0.9889040568667015,3,0.5614983849498524,0.7734933492541374,6713
112,-0.06967176846162106,-1.0979114102604683,1,1.0,35,20.0,0,0,4,1240,0.21656894161404308,1,0.5614983849498524,0.7734933492541374,6713
124,-0.06967176846162106,-1.0979114102604683,0,1.0,5,20.0,0,0,4,1242,-2.366587483701838,3,0.5614983849498524,0.7734933492541374,6713
215,-0.06967176846162106,-1.0979114102604683,3,2.0,42,20.0,0,0,4,1243,-2.366587483701838,3,0.5614983849498524,0.7734933492541374,6713
265,0.525737237976869,0.49817681484667636,10,3.0,30,34.0,0,1,2,1244,-0.4722727718035252,3,0.5614983849498524,0.7734933492541374,6713
287,-0.06036850273601965,-0.06228164587796984,8,3.0,8,28.0,0,1,2,1245,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6713
289,-0.06036850273601965,0.010821631607853575,8,3.0,1,29.0,0,1,4,1246,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6713
303,-0.06967176846162106,-1.0979114102604683,7,3.0,18,20.0,0,0,4,1247,0.21656894161404308,4,0.5614983849498524,0.7734933492541374,6713
351,-0.06967176846162106,-1.0979114102604683,2,3.0,43,20.0,0,0,4,1249,0.21656894161404308,4,0.5614983849498524,0.7734933492541374,6713
353,-0.06967176846162106,-1.0979114102604683,2,3.0,13,20.0,0,0,4,1250,0.21656894161404308,4,0.5614983849498524,0.7734933492541374,6713
10,0.7397123496657013,0.012368174086644788,10,1.0,37,30.0,5,4,2,1251,-2.280482269524642,3,-0.5077373938831624,-2.0676029356557675,6711
24,1.0188103214337436,0.9855319980854992,9,1.0,2,40.0,4,4,0,1252,0.21656894161404308,3,-0.5077373938831624,-2.0676029356557675,6711
36,-0.5534415861928943,-0.70802726366941,8,1.0,23,26.0,0,1,4,1253,0.21656894161404308,3,-0.5077373938831624,-2.0676029356557675,6711
39,-0.3580730059552647,-0.5009013107929103,8,1.0,12,25.0,0,1,4,1254,-2.452692697879034,3,-0.5077373938831624,-2.0676029356557675,6711
77,0.20942620330642117,-0.8420499390600863,3,1.0,59,23.0,0,0,4,1255,0.21656894161404308,3,-0.5077373938831624,-2.0676029356557675,6711
238,-0.06967176846162106,-1.0979114102604683,0,2.0,25,20.0,0,0,4,1257,0.21656894161404308,1,-0.5077373938831624,-2.0676029356557675,6711
256,-0.06967176846162106,-1.0979114102604683,11,3.0,50,33.44888431,0,0,4,1258,0.21656894161404308,4,-0.5077373938831624,-2.0676029356557675,6711
263,-1.6326204103626576,-0.8907854573839685,10,3.0,26,36.0,2,4,4,1259,0.21656894161404308,3,-0.5077373938831624,-2.0676029356557675,6711
312,-0.06967176846162106,-1.0979114102604683,4,3.0,55,20.0,0,0,4,1260,-2.366587483701838,3,-0.5077373938831624,-2.0676029356557675,6711
329,-0.06967176846162106,-1.0979114102604683,2,3.0,28,20.0,0,0,4,1261,2.110883653512356,3,-0.5077373938831624,-2.0676029356557675,6711
459,-0.06967176846162106,-1.0979114102604683,4,4.0,15,20.0,0,4,4,1262,-1.6777457702842697,3,-0.5077373938831624,-2.0676029356557675,6711
474,-0.06967176846162106,-1.0979114102604683,3,4.0,1,20.0,0,0,4,1263,0.21656894161404308,4,-0.5077373938831624,-2.0676029356557675,6711
254,-1.4930714244786365,-1.2806696039750267,2,4.0,33,35.0,2,4,2,1264,0.21656894161404308,3,-0.5077373938831624,-2.0676029356557675,6711
485,-0.5534415861928943,0.7296705268851171,1,4.0,20,35.0,0,4,2,1265,1.5942523684491796,3,-0.5077373938831624,-2.0676029356557675,6711
499,-0.6929905720769154,0.05955714993173585,0,4.0,35,31.0,2,1,2,1266,-0.8166936285123093,3,-0.5077373938831624,-2.0676029356557675,6711
502,-0.0009776075486898122,1.9602423645631448,0,4.0,8,45.0,0,5,1,1267,-2.10827184117025,3,-0.5077373938831624,-2.0676029356557675,6711
14,-0.06036850273601965,0.13266042741755926,9,1.0,46,30.0,0,4,2,1268,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6710
18,-1.1023342640033773,0.42507353736085296,9,1.0,21,36.0,1,4,0,1269,-2.624903126233426,3,0.5614983849498524,0.7734933492541374,6710
32,1.0002037899825407,0.8880609614377346,7,1.0,8,39.0,0,4,0,1270,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6710
37,-0.06967176846162106,-1.0979114102604683,6,1.0,42,20.0,0,0,4,1271,0.21656894161404308,5,0.5614983849498524,0.7734933492541374,6710
60,-0.06967176846162106,-1.0979114102604683,4,1.0,13,20.0,0,0,4,1272,0.21656894161404308,4,0.5614983849498524,0.7734933492541374,6710
79,-0.004548908382411203,0.010821631607853575,2,1.0,22,29.0,0,1,2,1273,-2.10827184117025,3,0.5614983849498524,0.7734933492541374,6710
93,-0.8511460894121393,0.010821631607853575,1,1.0,28,32.0,2,4,2,1274,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6710
187,1.0560233843361493,0.620015610656382,4,2.0,16,38.0,4,4,0,1275,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6710
202,-0.06967176846162106,0.012368174086644788,2,2.0,40,20.0,0,0,4,1276,-2.366587483701838,3,0.5614983849498524,0.7734933492541374,6710
242,-0.06967176846162106,-1.0979114102604683,11,3.0,36,20.0,0,4,4,1278,0.21656894161404308,5,0.5614983849498524,0.7734933492541374,6710
258,0.7211058182144985,0.8027738043709406,9,3.0,25,37.0,4,4,0,1280,-2.624903126233426,3,0.5614983849498524,0.7734933492541374,6710
267,-0.06967176846162106,-1.0979114102604683,8,3.0,22,20.0,0,0,4,1281,0.21656894161404308,4,0.5614983849498524,0.7734933492541374,6710
271,0.13500007750160992,-0.1963043212686461,7,3.0,9,27.0,0,1,4,1282,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6710
291,1.3723344190065971,0.13266042741755926,5,3.0,34,38.0,5,4,0,1283,0.4748845841456312,3,0.5614983849498524,0.7734933492541374,6710
293,-0.9069656837657478,0.6809350085612349,5,3.0,26,37.0,1,4,0,1284,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6710
295,1.5025801391650169,-0.6105562270216455,4,3.0,43,37.0,5,4,0,1285,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6710
299,-0.8511460894121393,1.9115068462392626,4,3.0,3,46.0,1,5,1,1286,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6710
305,-0.572048117644097,-0.6836595045074689,3,3.0,43,26.0,0,1,4,1287,-1.4194301277526815,3,0.5614983849498524,0.7734933492541374,6710
332,-0.06967176846162106,-1.0979114102604683,1,3.0,59,20.0,0,0,4,1289,-2.624903126233426,3,0.5614983849498524,0.7734933492541374,6710
337,-1.3814322357714195,-0.8176821798981452,0,3.0,50,34.0,2,4,2,1291,1.938673225157964,3,0.5614983849498524,0.7734933492541374,6710
343,0.4699176436232606,-0.1963043212686461,0,3.0,3,29.0,5,1,2,1292,0.38877936996843515,3,0.5614983849498524,0.7734933492541374,6710
359,-0.32085994305285903,0.26668310280823554,11,4.0,7,31.0,0,1,2,1294,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6710
384,-0.06967176846162106,-1.0979114102604683,8,4.0,34,20.0,0,0,4,1296,0.21656894161404308,4,0.5614983849498524,0.7734933492541374,6710
395,1.3072115589273872,-1.0126242531936742,5,4.0,27,34.0,5,4,2,1297,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6710
254,-0.06967176846162106,-1.0979114102604683,5,4.0,57,20.0,0,0,4,1298,-2.624903126233426,3,0.5614983849498524,0.7734933492541374,6710
408,1.1769658387689674,0.5469123331705587,5,4.0,23,39.0,4,4,4,1299,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6710
411,-1.4930714244786365,-0.06228164587796984,4,4.0,44,37.0,2,4,0,1300,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6710
414,-0.0009776075486898122,0.012368174086644788,4,4.0,6,45.0,0,5,1,1301,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6710
8,-1.3814322357714195,-0.06228164587796984,10,1.0,38,36.0,2,4,0,1302,-2.5387979120562303,3,0.5614983849498524,0.7734933492541374,6708
12,-1.1023342640033773,-1.073543651098527,10,1.0,23,31.0,2,4,2,1303,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6708
36,0.3861882520928479,0.33978638029405894,7,1.0,11,32.0,0,1,2,1304,1.0776210833860034,3,0.5614983849498524,0.7734933492541374,6708
38,-0.981391809570559,0.012368174086644788,6,1.0,33,36.0,0,4,0,1305,0.30267415579123913,3,0.5614983849498524,0.7734933492541374,6708
54,-0.06967176846162106,-1.0979114102604683,5,1.0,12,20.0,0,0,4,1306,-2.366587483701838,3,0.5614983849498524,0.7734933492541374,6708
64,-0.06967176846162106,-1.0979114102604683,3,1.0,53,20.0,0,0,4,1307,0.21656894161404308,4,0.5614983849498524,0.7734933492541374,6708
80,0.8048352097449112,0.21794758448435325,2,1.0,44,34.0,5,4,2,1309,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6708
94,-0.6557775091745098,0.42507353736085296,1,1.0,43,33.0,0,1,2,1310,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6708
163,1.2513919645737788,0.21794758448435325,6,2.0,34,33.44888431,4,4,0,1311,-1.4194301277526815,3,0.5614983849498524,0.7734933492541374,6708
174,-0.06967176846162106,-1.0979114102604683,5,2.0,47,20.0,0,0,4,1312,0.21656894161404308,4,0.5614983849498524,0.7734933492541374,6708
200,0.7211058182144985,-0.9395209757078509,3,2.0,34,28.0,5,4,2,1313,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6708
202,-0.06967176846162106,0.012368174086644788,3,2.0,16,20.0,0,0,4,1314,-2.366587483701838,3,0.5614983849498524,0.7734933492541374,6708
249,0.8048352097449112,-1.1222791694224095,9,3.0,47,29.0,5,4,2,1316,1.0776210833860034,3,0.5614983849498524,0.7734933492541374,6708
252,0.06057395169679865,-0.1963043212686461,8,3.0,59,27.0,0,1,4,1317,-1.849956198638662,3,0.5614983849498524,0.7734933492541374,6708
254,1.0002037899825407,-0.06228164587796984,7,3.0,26,34.0,5,4,2,1318,0.9915158692088074,3,0.5614983849498524,0.7734933492541374,6708
363,-0.06967176846162106,-1.0979114102604683,0,3.0,0,20.0,0,0,4,1323,0.21656894161404308,4,0.5614983849498524,0.7734933492541374,6708
369,0.3861882520928479,-0.06228164587796984,11,4.0,38,29.0,0,1,2,1324,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6708
407,-0.7860232293329295,0.012368174086644788,7,4.0,29,27.0,0,1,4,1325,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6708
444,0.4699176436232606,-0.5252690699548515,3,4.0,40,27.0,0,1,4,1326,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6708
453,-0.06967176846162106,-1.0979114102604683,2,4.0,28,20.0,0,0,4,1327,0.21656894161404308,4,0.5614983849498524,0.7734933492541374,6708
467,-0.7860232293329295,1.1682901918000577,0,4.0,55,40.0,1,4,0,1328,-1.0750092710438974,3,0.5614983849498524,0.7734933492541374,6708
469,0.6094666295072816,0.8880609614377346,0,4.0,46,37.0,4,4,0,1329,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6708
487,0.8048352097449112,-1.073543651098527,4,3.0,28,29.0,5,4,2,1330,0.21656894161404308,2,0.5614983849498524,0.7734933492541374,6708
494,-0.1254913628152295,0.961164238923558,5,3.0,10,36.0,0,4,0,1332,0.21656894161404308,3,0.5614983849498524,0.7734933492541374,6708
507,-0.06967176846162106,-1.0979114102604683,1,3.0,21,20.0,0,0,4,1333,-2.624903126233426,3,0.5614983849498524,0.7734933492541374,6708
41,1.1583593073177647,0.29105086197017666,6,1.0,57,37.0,4,4,0,1335,0.21656894161404308,3,0.4380952253715708,0.12330537546734752,6702
56,-0.06967176846162106,-1.0979114102604683,4,1.0,42,20.0,0,0,4,1336,2.110883653512356,3,0.4380952253715708,0.12330537546734752,6702
